時間,臺灣港口,貨物別,地區別,重量(公噸)
106年06月,臺中港,肥料,廣西防城,3013
106年06月,臺中港,廢鐵,浙江寧波,3758
106年06月,臺中港,其他,山東日照,5035
106年07月,臺中港,高嶺土,廣西北海,6502
106年07月,臺中港,大理石花崗石,福建廈門,16000
106年07月,臺中港,大理石花崗石,福建漳州,21043
106年07月,臺中港,砂礫,廣東黃埔,6810
106年07月,臺中港,長石、霞石,福建泉州,3000
106年07月,臺中港,長石、霞石,山東煙臺,6000
106年07月,臺中港,焦炭,山東日照,10376
106年07月,臺中港,化工原料,江蘇常熟,4402
106年07月,臺中港,化工原料,山東青島,1400
106年07月,臺中港,化工原料,江蘇泰州,2058
106年07月,臺中港,化工原料,江蘇張家港,4194
106年07月,臺中港,液鹼,上海,6143
106年07月,臺中港,肥料,山東煙臺,6300
106年07月,臺中港,其他,上海,2875
106年07月,臺中港,其他,福建廈門,18
106年07月,臺中港,其他,福建漳州,35
106年08月,臺中港,高嶺土,廣西北海,7137
106年08月,臺中港,大理石花崗石,福建廈門,17500
106年08月,臺中港,大理石花崗石,福建漳州,15000
106年08月,臺中港,長石、霞石,山東蓬萊,9000
106年08月,臺中港,長石、霞石,山東煙臺,7200
106年08月,臺中港,焦炭,山東日照,10972
106年08月,臺中港,化工原料,山東萊州,1042
106年08月,臺中港,化工原料,浙江寧波,998
106年08月,臺中港,化工原料,江蘇南京,5222
106年08月,臺中港,化工原料,江蘇鎮江,2611
106年08月,臺中港,化工原料,江蘇張家港,4396
106年08月,臺中港,化工原料,廣東珠海,960
106年08月,臺中港,液鹼,江蘇張家港,6019
106年08月,臺中港,肥料,廣西防城,2989
106年08月,臺中港,肥料,山東青島,5400
106年08月,臺中港,肥料,江蘇張家港,5900
106年08月,臺中港,廢鐵,浙江寧波,1910
106年08月,臺中港,其他,福建漳州,11
106年09月,臺中港,高嶺土,廣西北海,6500
106年09月,臺中港,大理石花崗石,福建廈門,16253
106年09月,臺中港,大理石花崗石,福建漳州,34641
106年09月,臺中港,焦炭,河北京唐（唐山）,1498
106年09月,臺中港,焦炭,山東日照,10180
106年09月,臺中港,化工原料,江蘇泰州,1906
106年09月,臺中港,化工原料,江蘇鎮江,8012
106年09月,臺中港,化工原料,江蘇張家港,4295
106年09月,臺中港,柴油,福建泉州,40311
106年09月,臺中港,液鹼,上海,5985
106年09月,臺中港,肥料,廣西防城,2873
106年09月,臺中港,其他,浙江寧波,2
106年09月,臺中港,其他,福建廈門,66
106年10月,臺中港,大理石花崗石,福建漳州,23301
106年10月,臺中港,長石、霞石,山東蓬萊,8000
106年10月,臺中港,長石、霞石,福建泉州,4000
106年10月,臺中港,長石、霞石,山東煙臺,7100
106年10月,臺中港,煤,江蘇連雲港,21372
106年10月,臺中港,化工原料,江蘇常熟,5074
106年10月,臺中港,化工原料,山東嵐山,2198
106年10月,臺中港,化工原料,山東青島,979
106年10月,臺中港,化工原料,江蘇張家港,2098
106年10月,臺中港,化工原料,廣東珠海,988
106年10月,臺中港,液鹼,江蘇張家港,5805
106年10月,臺中港,肥料,廣西防城,5310
106年10月,臺中港,其他,福建莆田,4276
106年11月,臺中港,高嶺土,廣西北海,7205
106年11月,臺中港,大理石花崗石,福建漳州,41520
106年11月,臺中港,長石、霞石,山東蓬萊,6000
106年11月,臺中港,煤,河北京唐（唐山）,12000
106年11月,臺中港,煤,江蘇連雲港,12484
106年11月,臺中港,化工原料,山東萊州,970
106年11月,臺中港,化工原料,山東嵐山,2253
106年11月,臺中港,化工原料,江蘇鎮江,2880
106年11月,臺中港,化工原料,江蘇張家港,4554
106年11月,臺中港,其他,浙江寧波,1
106年11月,臺中港,其他,山東蓬萊,1300
106年11月,臺中港,其他,上海,3
106年11月,臺中港,其他,山東青島,1
106年12月,臺中港,大理石花崗石,福建漳州,22500
106年12月,臺中港,長石、霞石,山東煙臺,7296
106年12月,臺中港,爐石,遼寧丹東,26999
106年12月,臺中港,焦炭,山東日照,10996
106年12月,臺中港,化工原料,江蘇常熟,3200
106年12月,臺中港,化工原料,江蘇泰州,1930
106年12月,臺中港,化工原料,江蘇張家港,5294
106年12月,臺中港,肥料,廣西防城,3005
106年12月,臺中港,其他,浙江寧波,1
106年12月,臺中港,其他,山東青島,4
107年01月,臺中港,矽砂,廣東廣州,20600
107年01月,臺中港,高嶺土,廣西北海,9000
107年01月,臺中港,大理石花崗石,福建漳州,66500
107年01月,臺中港,長石、霞石,廣東黃埔,5000
107年01月,臺中港,長石、霞石,山東蓬萊,8000
107年01月,臺中港,長石、霞石,山東煙臺,7216
107年01月,臺中港,鐵礦砂,遼寧大連,71500
107年01月,臺中港,煤,河北京唐（唐山）,5600
107年01月,臺中港,焦炭,山東日照,20022
107年01月,臺中港,化工原料,山東萊州,2005
107年01月,臺中港,化工原料,山東嵐山,999
107年01月,臺中港,化工原料,江蘇太倉,87
107年01月,臺中港,化工原料,江蘇鎮江,3059
107年01月,臺中港,化工原料,江蘇張家港,1995
107年01月,臺中港,肥料,廣西防城,2910
107年01月,臺中港,其他,廣西北海,19
107年01月,臺中港,其他,山東日照,6606
107年01月,臺中港,其他,上海,3
107年01月,臺中港,其他,山東青島,2
107年02月,臺中港,大理石花崗石,福建漳州,20000
107年02月,臺中港,煤,河北京唐（唐山）,6000
107年02月,臺中港,焦炭,山東日照,5500
107年02月,臺中港,焦炭,天津新港,4504
107年02月,臺中港,化工原料,江蘇常熟,1968
107年02月,臺中港,化工原料,山東嵐山,989
107年02月,臺中港,化工原料,山東青島,1000
107年02月,臺中港,化工原料,江蘇鎮江,3047
107年02月,臺中港,化工原料,江蘇張家港,5296
107年02月,臺中港,肥料,廣西防城,3001
107年02月,臺中港,其他,浙江寧波,1
107年02月,臺中港,其他,山東日照,8000
107年03月,臺中港,高嶺土,廣西北海,15299
107年03月,臺中港,大理石花崗石,福建漳州,22000
107年03月,臺中港,水泥,上海,5
107年03月,臺中港,長石、霞石,福建泉州,4000
107年03月,臺中港,化工原料,江蘇常熟,3968
107年03月,臺中港,化工原料,山東萊州,1013
107年03月,臺中港,化工原料,山東嵐山,1020
107年03月,臺中港,化工原料,江蘇泰州,1915
107年03月,臺中港,化工原料,江蘇鎮江,3189
107年03月,臺中港,化工原料,江蘇張家港,5495
107年03月,臺中港,肥料,廣西防城,3005
107年03月,臺中港,其他,浙江寧波,1
107年03月,臺中港,其他,上海,2901
107年04月,臺中港,矽砂,廣東黃埔,17000
107年04月,臺中港,高嶺土,廣西北海,5495
107年04月,臺中港,大理石花崗石,福建漳州,26000
107年04月,臺中港,長石、霞石,山東蓬萊,7000
107年04月,臺中港,長石、霞石,山東煙臺,7996
107年04月,臺中港,煤,河北京唐（唐山）,12000
107年04月,臺中港,焦炭,山東日照,14292
107年04月,臺中港,化工原料,江蘇常熟,5231
107年04月,臺中港,化工原料,山東嵐山,2003
107年04月,臺中港,化工原料,浙江寧波,1000
107年04月,臺中港,化工原料,江蘇張家港,4798
107年04月,臺中港,液鹼,江蘇張家港,6091
107年04月,臺中港,肥料,廣西防城,3005
107年04月,臺中港,其他,上海,160
107年05月,臺中港,高嶺土,廣西北海,6220
107年05月,臺中港,大理石花崗石,福建廈門,16500
107年05月,臺中港,大理石花崗石,福建漳州,30855
107年05月,臺中港,鐵礦砂,遼寧大連,86700
107年05月,臺中港,化工原料,江蘇常熟,5047
107年05月,臺中港,化工原料,山東萊州,1009
107年05月,臺中港,化工原料,山東嵐山,999
107年05月,臺中港,化工原料,山東青島,999
107年05月,臺中港,化工原料,江蘇鎮江,3150
107年05月,臺中港,化工原料,江蘇張家港,4796
107年05月,臺中港,液鹼,山東青島,6028
107年05月,臺中港,液鹼,江蘇張家港,6097
107年05月,臺中港,肥料,廣西防城,3038
107年05月,臺中港,電力機械及零件,天津新港,28
107年05月,臺中港,其他,上海,2
107年05月,臺中港,其他,天津新港,1
107年06月,臺中港,大理石花崗石,福建漳州,16000
107年06月,臺中港,長石、霞石,山東煙臺,7600
107年06月,臺中港,鐵礦砂,山東煙臺,64400
107年06月,臺中港,爐石,河北京唐（唐山）,26691
107年06月,臺中港,煤,河北秦皇島,31500
107年06月,臺中港,焦炭,山東日照,10242
107年06月,臺中港,化工原料,江蘇常熟,2996
107年06月,臺中港,化工原料,浙江寧波,1000
107年06月,臺中港,化工原料,江蘇泰州,999
107年06月,臺中港,化工原料,江蘇張家港,3594
107年06月,臺中港,肥料,廣西防城,3000
107年06月,臺中港,肥料,山東煙臺,3000
107年06月,臺中港,鋼材,江蘇太倉,12
107年06月,臺中港,其他,福建廈門,64
107年07月,臺中港,大理石花崗石,福建漳州,68500
107年07月,臺中港,長石、霞石,山東蓬萊,9000
107年07月,臺中港,長石、霞石,山東煙臺,6800
107年07月,臺中港,鐵礦砂,遼寧大連,83500
107年07月,臺中港,焦炭,山東日照,10970
107年07月,臺中港,化工原料,江蘇常熟,4981
107年07月,臺中港,化工原料,山東萊州,1155
107年07月,臺中港,化工原料,山東嵐山,822
107年07月,臺中港,化工原料,山東青島,995
107年07月,臺中港,化工原料,江蘇泰州,2001
107年07月,臺中港,化工原料,江蘇張家港,1998
107年07月,臺中港,液鹼,江蘇張家港,12044
107年07月,臺中港,鋼材,江蘇太倉,133
107年07月,臺中港,其他,上海,1
107年08月,臺中港,矽砂,廣東黃埔,16490
107年08月,臺中港,長石、霞石,山東蓬萊,12000
107年08月,臺中港,長石、霞石,福建泉州,4000
107年08月,臺中港,鐵礦砂,山東煙臺,43400
107年08月,臺中港,化工原料,江蘇常熟,7955
107年08月,臺中港,化工原料,浙江寧波,1199
107年08月,臺中港,化工原料,江蘇泰州,998
107年08月,臺中港,化工原料,江蘇鎮江,800
107年08月,臺中港,化工原料,江蘇張家港,2896
107年08月,臺中港,化工原料,廣東珠海,1000
107年08月,臺中港,其他,上海,2854
107年08月,臺中港,其他,福建廈門,2
107年09月,臺中港,長石、霞石,山東煙臺,7600
107年09月,臺中港,鐵礦砂,山東煙臺,75100
107年09月,臺中港,化工原料,江蘇常熟,5895
107年09月,臺中港,化工原料,江蘇鎮江,1004
107年09月,臺中港,化工原料,江蘇張家港,3747
107年09月,臺中港,液鹼,上海,11909
107年09月,臺中港,肥料,海南八所,2098
107年09月,臺中港,其他,上海,2
107年09月,臺中港,其他,山東青島,6
107年10月,臺中港,鎂礦砂,遼寧鱍魚圈,100
107年10月,臺中港,長石、霞石,山東煙臺,7120
107年10月,臺中港,鐵礦砂,山東煙臺,65000
107年10月,臺中港,煤,河北秦皇島,24188
107年10月,臺中港,焦炭,江蘇連雲港,10780
107年10月,臺中港,焦炭,山東日照,10690
107年10月,臺中港,化工原料,江蘇常熟,1198
107年10月,臺中港,化工原料,山東萊州,1154
107年10月,臺中港,化工原料,山東嵐山,1842
107年10月,臺中港,化工原料,浙江寧波,999
107年10月,臺中港,化工原料,山東青島,998
107年10月,臺中港,化工原料,江蘇鎮江,958
107年10月,臺中港,化工原料,江蘇張家港,1349
107年10月,臺中港,肥料,廣西防城,6100
107年10月,臺中港,肥料,天津,7600
107年10月,臺中港,鋼材,上海,25
107年10月,臺中港,其他,遼寧大連,168
107年10月,臺中港,其他,浙江寧波,1
107年10月,臺中港,其他,上海,3714
107年11月,臺中港,高嶺土,廣東增城,7540
107年11月,臺中港,長石、霞石,山東蓬萊,11000
107年11月,臺中港,長石、霞石,福建泉州,4000
107年11月,臺中港,長石、霞石,山東煙臺,7100
107年11月,臺中港,鐵礦砂,遼寧大連,40000
107年11月,臺中港,化工原料,江蘇常熟,3510
107年11月,臺中港,化工原料,山東嵐山,1955
107年11月,臺中港,化工原料,江蘇連雲港,1483
107年11月,臺中港,化工原料,山東青島,999
107年11月,臺中港,化工原料,江蘇張家港,2797
107年11月,臺中港,肥料,天津,2000
107年11月,臺中港,其他,山東蓬萊,16
107年11月,臺中港,其他,上海,522
107年12月,臺中港,矽砂,廣東黃埔,15760
107年12月,臺中港,大理石花崗石,福建漳州,26000
107年12月,臺中港,鎂礦砂,遼寧鱍魚圈,10551
107年12月,臺中港,長石、霞石,山東煙臺,13900
107年12月,臺中港,鐵礦砂,山東煙臺,41000
107年12月,臺中港,焦炭,山東日照,10973
107年12月,臺中港,化工原料,江蘇常熟,5498
107年12月,臺中港,化工原料,山東萊州,1142
107年12月,臺中港,化工原料,山東嵐山,803
107年12月,臺中港,化工原料,江蘇張家港,3396
107年12月,臺中港,肥料,海南八所,2198
107年12月,臺中港,其他,山東日照,8009
107年12月,臺中港,其他,上海,2900
108年01月,臺中港,高粱,遼寧錦州,7588
108年01月,臺中港,高嶺土,廣東增城,6250
108年01月,臺中港,高嶺土,福建漳州,6000
108年01月,臺中港,長石、霞石,山東蓬萊,8000
108年01月,臺中港,長石、霞石,山東煙臺,6000
108年01月,臺中港,煤,河北秦皇島,26400
108年01月,臺中港,化工原料,江蘇常熟,6057
108年01月,臺中港,化工原料,江蘇張家港,997
108年01月,臺中港,柴油,遼寧大連,39316
108年01月,臺中港,肥料,廣西防城,6111
108年01月,臺中港,其他,江蘇連雲港,13
108年01月,臺中港,其他,山東蓬萊,7000
108年01月,臺中港,其他,上海,3013
108年02月,臺中港,煤,福建廈門,5400
108年02月,臺中港,化工原料,江蘇連雲港,3092
108年02月,臺中港,化工原料,江蘇鎮江,5691
108年02月,臺中港,化工原料,江蘇張家港,4598
108年03月,臺中港,大理石花崗石,福建漳州,26200
108年03月,臺中港,長石、霞石,福建泉州,5000
108年03月,臺中港,鐵礦砂,山東煙臺,82200
108年03月,臺中港,煤,河北秦皇島,19500
108年03月,臺中港,煤,福建廈門,7700
108年03月,臺中港,焦炭,山東日照,6431
108年03月,臺中港,化工原料,山東萊州,1044
108年03月,臺中港,化工原料,山東嵐山,999
108年03月,臺中港,化工原料,江蘇連雲港,1032
108年03月,臺中港,化工原料,山東青島,954
108年03月,臺中港,化工原料,江蘇鎮江,3448
108年03月,臺中港,化工原料,江蘇張家港,2999
108年03月,臺中港,液鹼,江蘇張家港,11803
108年03月,臺中港,肥料,廣西防城,6020
108年04月,臺中港,矽砂,廣東黃埔,16580
108年04月,臺中港,高嶺土,廣東湛江,6285
108年04月,臺中港,長石、霞石,山東蓬萊,5000
108年04月,臺中港,煤,福建廈門,4400
108年04月,臺中港,焦炭,廣東東角頭,3370
108年04月,臺中港,化工原料,福建江陰,995
108年04月,臺中港,化工原料,山東萊州,1040
108年04月,臺中港,化工原料,江蘇連雲港,3196
108年04月,臺中港,化工原料,浙江寧波,999
108年04月,臺中港,化工原料,山東青島,999
108年04月,臺中港,化工原料,江蘇鎮江,3097
108年04月,臺中港,化工原料,江蘇張家港,4996
108年04月,臺中港,柴油,遼寧錦州,20508
108年04月,臺中港,液鹼,上海,5960
108年04月,臺中港,液鹼,江蘇張家港,5939
108年04月,臺中港,其他,上海,2845
108年05月,臺中港,高嶺土,廣東湛江,7550
108年05月,臺中港,大理石花崗石,福建漳州,42490
108年05月,臺中港,長石、霞石,山東蓬萊,19800
108年05月,臺中港,鐵礦砂,山東煙臺,142910
108年05月,臺中港,煤,河北秦皇島,7100
108年05月,臺中港,焦炭,山東日照,10927
108年05月,臺中港,化工原料,江蘇常熟,1042
108年05月,臺中港,化工原料,河北秦皇島,3408
108年05月,臺中港,化工原料,江蘇鎮江,3425
108年05月,臺中港,化工原料,江蘇張家港,1698
108年05月,臺中港,液鹼,上海,4979
108年05月,臺中港,肥料,廣西防城,6010
108年05月,臺中港,其他,福建漳州,17
108年06月,臺中港,鐵礦砂,山東煙臺,158600
108年06月,臺中港,煤,河北秦皇島,26868
108年06月,臺中港,化工原料,山東萊州,969
108年06月,臺中港,化工原料,江蘇連雲港,4159
